21/12/2023 14:32:37 - Localizacion: Ya existe en SAP complemento Campo BPP_PorcDet de la tabla:  @STR_CODOPE
21/12/2023 14:32:38 - Localizacion: Ya existe en SAP complemento Campo BPP_PrvD de la tabla:  @BPP_BATDTR
21/12/2023 14:32:40 - Localizacion: Ya existe en SAP complemento Campo BPP_PrvH de la tabla:  @BPP_BATDTR
21/12/2023 14:32:42 - Localizacion: Ya existe en SAP complemento Campo BPP_FchCntD de la tabla:  @BPP_BATDTR
21/12/2023 14:32:44 - Localizacion: Ya existe en SAP complemento Campo BPP_FchCntH de la tabla:  @BPP_BATDTR
21/12/2023 14:32:45 - Localizacion: Ya existe en SAP complemento Campo BPP_TotPag de la tabla:  @BPP_BATDTR
21/12/2023 14:32:47 - Localizacion: Ya existe en SAP complemento Campo BPP_FchVncD de la tabla:  @BPP_BATDTR
21/12/2023 14:32:49 - Localizacion: Ya existe en SAP complemento Campo BPP_FchVncH de la tabla:  @BPP_BATDTR
21/12/2023 14:32:51 - Localizacion: Ya existe en SAP complemento Campo STR_FchEjec de la tabla:  @BPP_BATDTR
21/12/2023 14:32:53 - Localizacion: Ya existe en SAP complemento Campo STR_BnkPais de la tabla:  @BPP_BATDTR
21/12/2023 14:32:54 - Localizacion: Ya existe en SAP complemento Campo STR_BnkCdgo de la tabla:  @BPP_BATDTR
21/12/2023 14:32:56 - Localizacion: Ya existe en SAP complemento Campo STR_BnkCnta de la tabla:  @BPP_BATDTR
21/12/2023 14:32:58 - Localizacion: Ya existe en SAP complemento Campo STR_BnkMnda de la tabla:  @BPP_BATDTR
21/12/2023 14:32:59 - Localizacion: Ya existe en SAP complemento Campo STR_TpoAsnt de la tabla:  @BPP_BATDTR
21/12/2023 14:33:00 - Localizacion: Ya existe en SAP complemento Campo STR_MtoPrts de la tabla:  @BPP_BATDTR
21/12/2023 14:33:01 - Localizacion: Ya existe en SAP complemento Campo STR_MtoCmsn de la tabla:  @BPP_BATDTR
21/12/2023 14:33:03 - Localizacion: Ya existe en SAP complemento Campo STR_AsnRsp de la tabla:  @BPP_BATDTR
21/12/2023 14:33:04 - Localizacion: Ya existe en SAP complemento Campo BPP_CodProv de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:05 - Localizacion: Ya existe en SAP complemento Campo BPP_CodTrans de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:07 - Localizacion: Ya existe en SAP complemento Campo BPP_TpDoc de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:08 - Localizacion: Ya existe en SAP complemento Campo BPP_NroDoc de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:09 - Localizacion: Ya existe en SAP complemento Campo BPP_CncDet de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:11 - Localizacion: Ya existe en SAP complemento Campo BPP_ImpDet de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:12 - Localizacion: Ya existe en SAP complemento Campo BPP_EstDoc de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:14 - Localizacion: Ya existe en SAP complemento Campo BPP_RznScl de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:15 - Localizacion: Ya existe en SAP complemento Campo BPP_Selec de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:17 - Localizacion: Ya existe en SAP complemento Campo BPP_FchDoc de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:19 - Localizacion: Ya existe en SAP complemento Campo BPP_DocEntry de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:20 - Localizacion: Ya existe en SAP complemento Campo BPP_AsDtr de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:22 - Localizacion: Ya existe en SAP complemento Campo BPP_CodPry de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:24 - Localizacion: Ya existe en SAP complemento Campo BPP_DscPry de la tabla:  @BPP_BATDTRDET
21/12/2023 14:33:25 - Localizacion: Ya existe en SAP complemento Campo BPP_CDAG de la tabla:  @BPP_PRCRETCNFG
21/12/2023 14:33:27 - Localizacion: Ya existe en SAP complemento Campo BPP_TPAG de la tabla:  @BPP_PRCRETCNFG
21/12/2023 14:33:28 - Localizacion: Ya existe en SAP complemento Campo BPP_PRCT de la tabla:  @BPP_PRCRETCNFG
21/12/2023 14:33:30 - Localizacion: Ya existe en SAP complemento Campo BPP_CRCD de la tabla:  @BPP_PRCRETSCNG
21/12/2023 14:33:31 - Localizacion: Ya existe en SAP complemento Campo BPP_CDAG de la tabla:  @BPP_PRCRETSCNG
21/12/2023 14:33:33 - Localizacion: Ya existe en SAP complemento Campo BPP_FCHI de la tabla:  @BPP_PRCRETSCNG
21/12/2023 14:33:36 - Localizacion: Ya existe en SAP complemento Campo BPP_FCHF de la tabla:  @BPP_PRCRETSCNG
21/12/2023 14:33:37 - Localizacion: Ya existe en SAP complemento Campo BPP_ACTV de la tabla:  @BPP_PRCRETSCNG
